station_seqnum,Stations_id,elevation,latitude,longitude,Stationsname,who_entered,source_seqnum,country_seqnum,use_rank
1411435,1590,37,51.4942,6.2463,Geldern-Walbeck,7,117,203,1
1411436,1593,190,50.2027,9.1989,Gelnhausen,7,117,203,1
1411437,1595,91,51.5762,7.0652,Gelsenkirchen-Buer,7,117,203,1
1411438,1597,34,51.5333,7.05,Gelsenkirchen-Heßler,7,117,203,1
1411439,1598,328,50.248,7.7456,Oberbachheim,7,117,203,1
1411440,1599,245,50.6827,9.0353,Gemünden/Felda-Burggemünden,7,117,203,1
1411441,1600,270,50.7,9.1167,Gemünden/Felda-Rülfenrod,7,117,203,1
1411442,1601,216,50.0329,9.7365,Gemünden/Main-Adelsberg,7,117,203,1
1411443,1602,177,48.433,7.993,Ohlsbach,7,117,203,1
1411444,1603,800,47.5667,10.0167,Genhofen Bezirk Sonth/Allgäu,7,117,203,1
1411445,1604,75,51.8551,12.894,Gentha,7,117,203,1
1411446,1605,35,52.3875,12.1602,Genthin,7,117,203,1
1411447,1607,344,49.1934,11.0267,Georgensgmünd,7,117,203,1
1411448,1608,18,52.5667,7.05,Georgsdorf,7,117,203,1
1411449,1609,133,52.1947,8.0599,Georgsmarienhütte,7,117,203,1
1411450,1610,200,50.891,12.0641,Gera-Untermhaus,7,117,203,1
1411451,1611,242,50.9263,12.0599,Gera-Langenberg,7,117,203,1
1411452,1612,311,50.8812,12.1289,Gera-Leumnitz,7,117,203,1
1411453,1613,220,50.8488,12.0971,Gera-Zwötzen,7,117,203,1
1411454,1614,474,49.2514,9.9338,Gerabronn,7,117,203,1
1411455,1615,100,53.2382,12.1867,Gerdshagen,7,117,203,1
1411456,1616,106,49.2136,8.3741,Germersheim,7,117,203,1
1411457,1617,210,51.7259,11.1317,Gernrode,7,117,203,1
1411458,1618,412,51.6906,11.1361,Gernrode-Sternhaus,7,117,203,1
1411459,1619,90,49.7622,8.4887,Gernsheim,7,117,203,1
1411460,1620,465,50.2833,9.9,Geroda,7,117,203,1
1411461,1621,553,50.2777,9.9144,Geroda-Platz,7,117,203,1
1411462,1622,646,50.3499,11.5883,Geroldsgrün-Steinbach,7,117,203,1
1411463,1623,530,50.4477,9.9174,Gersfeld,7,117,203,1
1411464,1624,677,50.4167,9.8333,Gersfeld-Dalherda,7,117,203,1
1411465,1625,240,49.1503,7.2034,Gersheim,7,117,203,1
1411466,1626,653,48.6226,10.0321,Gerstetten,7,117,203,1
1411467,1627,561,48.5995,10.1313,Gerstetten-Dettingen,7,117,203,1
1411468,1628,455,48.45,10.8833,Gersthofen,7,117,203,1
1411469,1629,210,50.9615,10.071,Gerstungen,7,117,203,1
1411470,1631,45,52.1833,11.75,Gerwisch,7,117,203,1
1411471,1632,62,51.9408,6.9929,Gescher,7,117,203,1
1411472,1633,215,51.5829,8.4707,Geseke-Eringerfeld,7,117,203,1
1411473,1634,483,48.3244,10.7062,Gessertshausen-Wollishausen,7,117,203,1
1411474,1635,850,49.3333,12.7833,Gibacht,7,117,203,1
1411475,1636,295,49.6556,9.9449,Giebelstadt,7,117,203,1
1411476,1637,155,51.6,10.2167,Gieboldehausen,7,117,203,1
1411477,1638,158,50.591,8.6551,Gießen (Lahntal),7,117,203,1
1411478,1639,203,50.6017,8.6439,Gießen/Wettenberg,7,117,203,1
1411479,1640,51,52.4833,10.55,Gifhorn,7,117,203,1
1411480,1641,63,52.5319,10.5182,Gifhorn-Kästorf,7,117,203,1
1411481,1642,550,48.1085,11.2781,Gilching,7,117,203,1
1411482,1643,168,51.6351,10.0888,Gillersheim,7,117,203,1
1411483,1644,77,53.0333,9.7333,Gilmerdingen,7,117,203,1
1411484,1645,327,50.9656,9.05,Gilserberg-Moischeid,7,117,203,1
1411485,1646,9,54.4576,13.2551,Gingst,7,117,203,1
1411486,1647,237,51.7902,10.2192,"Grund-Windhausen, Bad",7,117,203,1
1411487,1648,282,50.7592,8.5572,Gladenbach-Weidenhausen,7,117,203,1
1411488,1649,30,52.7721,11.5652,Gladigau,7,117,203,1
1411489,1650,250,49.4648,7.4111,Henschtal,7,117,203,1
1411490,1651,368,50.8499,13.7629,Glashütte,7,117,203,1
1411491,1652,419,49.9014,11.4304,Mistelgau-Hardt,7,117,203,1
1411492,1653,368,50.2,8.3833,Glashütten-Schloßborn,7,117,203,1
1411493,1654,182,51.1597,12.7004,"Lausick, Bad-Glasten",7,117,203,1
1411494,1655,506,48.45,8.5167,Glatten,7,117,203,1
1411495,1656,235,50.8152,12.5248,Glauchau,7,117,203,1
1411496,1657,81,51.652,11.9879,Glauzig,7,117,203,1
1411497,1658,318,51.4376,10.0596,Gleichen-Elbickerode,7,117,203,1
1411498,1659,185,51.4693,9.9788,Gleichen-Reinhausen,7,117,203,1
1411499,1660,419,49.3065,12.7381,Gleißenberg-Ried,7,117,203,1
1411500,1661,43,52.2378,11.6824,Glindenberg,7,117,203,1
1411501,1662,440,48.5,10.4833,Glött,7,117,203,1
1411502,1663,552,47.9952,11.9153,Baiern-Kleinrohrsdorf,7,117,203,1
1411503,1664,326,48.0474,7.9427,Glottertal,7,117,203,1
1411504,1665,5,54.8664,9.5977,Glücksburg-Holnis,7,117,203,1
1411505,1666,12,54.8273,9.5058,Glücksburg-Meierwik,7,117,203,1
1411506,1667,1,53.797,9.4295,Glückstadt,7,117,203,1
1411507,1668,5,53.3333,9,Gnarrenburg-Karlshöfen,7,117,203,1
1411508,1669,43,53.808,12.9607,Borrentin-Wolkwitz,7,117,203,1
1411509,1671,25,54.1353,9.8249,Gnutz,7,117,203,1
1411510,1673,16,51.6849,6.1053,Goch-Asperden,7,117,203,1
1411511,1674,496,48.8621,9.8868,Göggingen,7,117,203,1
1411512,1677,110,53.421,13.5649,"Göhren, Kreis Mecklenburg-Strelitz",7,117,203,1
1411513,1678,300,50.7141,12.0166,Göhren-Döhlen,7,117,203,1
1411514,1679,243,49.5944,8.0422,Göllheim,7,117,203,1
1411515,1680,368,48.6889,9.6345,Göppingen-Jebenhausen,7,117,203,1
1411516,1681,565,48.7401,9.7158,Göppingen-Hohenstaufen,7,117,203,1
1411517,1682,819,47.7034,10.5135,Görisried,7,117,203,1
1411518,1683,37,53.406,13.9082,Göritz,7,117,203,1
1411519,1684,239,51.1621,14.9506,Görlitz,7,117,203,1
1411520,1685,19,53.9901,13.2471,Görmin-Passow,7,117,203,1
1411521,1686,95,52.173,12.3703,Görzke,7,117,203,1
1411522,1687,408,50.6275,11.8682,Göschitz,7,117,203,1
1411523,1688,243,50.8881,12.4384,Gößnitz,7,117,203,1
1411524,1689,441,49.7656,11.3062,Gößweinstein,7,117,203,1
1411525,1690,45,52.3655,12.5519,Göttin,7,117,203,1
1411526,1691,167,51.5002,9.9507,Göttingen,7,117,203,1
1411527,1692,243,51.5645,9.848,Göttingen-Esebeck,7,117,203,1
1411528,1693,107,51.0895,13.6321,Dresden-Gohlis,7,117,203,1
1411529,1694,59,53.6058,12.1034,Goldberg,7,117,203,1
1411530,1695,21,52.9582,11.5471,Gollensdorf,7,117,203,1
1411531,1696,116,51.7,13.8833,Gollmitz,7,117,203,1
1411532,1697,88,51.9861,13.5422,Golßen-Mahlsdorf,7,117,203,1
1411533,1698,663,48.3996,9.3906,Gomadingen,7,117,203,1
1411534,1699,53,52.0714,11.8227,Gommern,7,117,203,1
1411535,1700,104,51.5334,13.619,Gorden,7,117,203,1
1411536,1701,21,53.046,11.3608,Gorleben,7,117,203,1
1411537,1702,480,49.8586,7.0423,Gornhausen,7,117,203,1
1411538,1703,160,51.1979,11.8671,Goseck,7,117,203,1
1411539,1704,266,51.918,10.437,Goslar,7,117,203,1
1411540,1705,98,51.6693,12.4412,Gossa,7,117,203,1
1411541,1706,410,50.6357,11.4739,Goßwitz,7,117,203,1
1411542,1708,321,50.9331,10.67,Gotha-Sundhausen,7,117,203,1
1411543,1709,360,50.8496,13.9392,"Gottleuba, Bad",7,117,203,1
1411544,1710,430,50.8371,13.9343,"Gottleuba, Bad/Osterzgebirge",7,117,203,1
1411545,1711,437,47.7344,8.7932,Gottmadingen,7,117,203,1
1411546,1712,700,47.8167,11.8,Gotzing,7,117,203,1
1411547,1714,2,54.2475,12.2377,"Graal-Müritz, Seeheilbad",7,117,203,1
1411548,1715,200,51.2259,10.542,Weinbergen-Grabe,7,117,203,1
1411549,1716,109,49.1478,8.4687,Graben-Neudorf,7,117,203,1
1411550,1717,28,53.2651,11.5042,Grabow (Kläranlage Fahlenkamp),7,117,203,1
1411551,1718,62,52.2644,11.9804,Grabow-Ziegelsdorf,7,117,203,1
1411552,1719,70,53.5699,12.6015,Grabowhöfe,7,117,203,1
1411553,1720,477,49.6481,11.245,Gräfenberg,7,117,203,1
1411554,1721,506,49.664,11.2239,Gräfenberg-Kasberg,7,117,203,1
1411555,1722,492,49.6686,11.2019,Gräfenberg-Rangen,7,117,203,1
1411556,1723,424,50.7502,10.804,Geratal-Gräfenroda,7,117,203,1
1411557,1724,196,51.087,10.7379,Tonna-Gräfentonna,7,117,203,1
1411558,1725,412,50.5255,11.7169,Gräfenwarth (Sperrmauer),7,117,203,1
1411559,1726,408,50.7041,11.0182,Ilmenau-Gräfinau-Angstedt,7,117,203,1
1411560,1727,892,47.7728,8.2576,Grafenhausen/Hochschwarzwald,7,117,203,1
1411561,1728,411,49.7175,11.8999,Grafenwöhr,7,117,203,1
1411562,1729,405,49.6994,11.9594,Grafenwöhr-Bruckendorfgmünd,7,117,203,1
1411563,1730,448,48.896,12.9763,Grafling,7,117,203,1
1411564,1731,589,48.9488,12.9773,Grafling-Mühlen,7,117,203,1
1411565,1732,555,48.118,11.1651,Grafrath-Unteralting,7,117,203,1
1411566,1733,760,47.4709,11.0181,Grainau,7,117,203,1
1411567,1734,1008,47.4562,10.9939,Grainau-Eibsee,7,117,203,1
1411568,1735,628,48.7894,13.629,Grainet-Rehberg,7,117,203,1
1411569,1736,26,53.5731,10.6797,Grambek,7,117,203,1
1411570,1737,39,53.416,14.332,Grambow,7,117,203,1
1411571,1738,60,53.2149,14.0106,Gramzow,7,117,203,1
1411572,1740,54,53.0057,13.165,Gransee,7,117,203,1
1411573,1741,65,53.5032,11.9382,Granzin,7,117,203,1
1411574,1742,447,49.6387,8.8361,Grasellenbach-Hammelbach,7,117,203,1
1411575,1743,183,50.9999,13.9279,Graupa,7,117,203,1
1411576,1744,139,51.5718,14.4763,Spremberg-Graustein,7,117,203,1
1411577,1745,264,50.741,9.4717,Grebenau,7,117,203,1
1411578,1746,333,50.7431,9.4191,Grebenau-Reimenrod,7,117,203,1
1411579,1747,435,50.4876,9.3322,Grebenhain,7,117,203,1
1411580,1748,608,50.4788,9.262,Grebenhain-Herchenhain,7,117,203,1
1411581,1749,478,50.5333,9.3167,Grebenhain-Ilbeshausen-Hochwaldhausen,7,117,203,1
1411582,1750,190,51.4511,9.4138,Grebenstein,7,117,203,1
1411583,1751,388,49.0368,11.3633,Greding,7,117,203,1
1411584,1753,562,49.099,11.3392,Greding-Österberg,7,117,203,1
1411585,1754,430,50.6214,8.2925,Greifenstein,7,117,203,1
1411586,1755,197,50.573,8.2938,Greifenstein-Allendorf,7,117,203,1
1411587,1756,40,53.0833,13.9667,Greiffenberg,7,117,203,1
1411588,1757,2,54.0967,13.4056,Greifswald,7,117,203,1
1411589,1758,2,54.1,13.45,Greifswald-Wieck,7,117,203,1
1411590,1759,12,54.2437,13.9102,Greifswalder Oie,7,117,203,1
1411591,1760,450,49.5603,6.6829,Greimerath,7,117,203,1
1411592,1762,270,50.6249,12.1777,Greiz-Dölau,7,117,203,1
1411593,1763,273,50.626,12.176,Greiz-Dölau (Stausee),7,117,203,1
1411594,1764,273,49.6956,10.8344,Gremsdorf,7,117,203,1
1411595,1765,163,51.2251,10.9395,Greußen,7,117,203,1
1411596,1766,48,52.1344,7.6969,Münster/Osnabrück,7,117,203,1
1411597,1767,52,53.4649,10.8372,Greven-Granzin,7,117,203,1
1411598,1768,71,51.0401,6.5896,Grevenbroich-Neurath,7,117,203,1
1411599,1769,24,53.8312,11.1713,Grevesmühlen,7,117,203,1
1411600,1770,38,52.4233,11.966,Tangerhütte-Grieben,7,117,203,1
1411601,1771,13,54.087,13.211,Griebenow-Kreutzmannshagen,7,117,203,1
1411602,1772,74,51.8823,12.5056,Griebo,7,117,203,1
1411603,1773,390,48.488,13.2237,"Griesbach, Bad im Rottal-Kemading",7,117,203,1
1411604,1775,384,50.9513,13.5011,Tharandt-Grillenburg,7,117,203,1
1411605,1776,150,51.2354,12.712,Grimma,7,117,203,1
1411606,1777,114,52.0592,12.319,Reuden,7,117,203,1
1411607,1779,18,54.1413,13.006,Papenhagen-Hoikenhagen,7,117,203,1
1411608,1780,570,50.4316,11.9443,Burgstein-Grobau,7,117,203,1
1411609,1781,155,51.1251,12.0368,Gröben,7,117,203,1
1411610,1782,37,52.2833,13.1833,Gröben-Jütchendorf,7,117,203,1
1411611,1783,508,48.1958,11.3655,Gröbenzell,7,117,203,1
1411612,1784,123,51.4693,12.1229,Wiedersdorf,7,117,203,1
1411613,1785,78,51.6833,11.8667,Gröbzig,7,117,203,1
1411614,1786,93,51.4195,13.4443,Gröditz,7,117,203,1
1411615,1787,15,54.15,10.95,Grömitz,7,117,203,1
1411616,1788,676,47.8794,10.2552,Grönenbach-Thal,7,117,203,1
1411617,1789,91,51.9364,11.2202,Gröningen,7,117,203,1
1411618,1790,64,51.7947,14.5068,Grötsch,7,117,203,1
1411619,1791,40,52.2043,7.026,Gronau,7,117,203,1
1411620,1792,27,52.7553,7.4815,Groß Berßen,7,117,203,1
1411621,1793,104,51.8806,11.465,Hecklingen-Groß Börnecke,7,117,203,1
1411622,1795,78,53.65,11.25,Groß Brütz,7,117,203,1
1411623,1796,58,52.9943,13.5246,Groß Dölln,7,117,203,1
1411624,1797,133,51.5656,14.5687,Groß Düben,7,117,203,1
1411625,1798,35,52.961,8.6215,Groß Ippener,7,117,203,1
1411626,1799,50,53.8475,11.3276,Groß Krankow-Käselow,7,117,203,1
1411627,1800,45,53.8117,11.3142,Groß Krankow-Klein Krankow,7,117,203,1
1411628,1801,31,52.4169,12.8006,Groß Kreutz-Krielow,7,117,203,1
1411629,1802,50,52.0218,14.0441,Märkische Heide-Dollgen,7,117,203,1
1411630,1803,35,54.0714,12.3238,Groß Lüsewitz,7,117,203,1
1411631,1804,57,51.9412,11.7633,Bördeland-Kleinmühlingen (Steinbruch),7,117,203,1
1411632,1805,8,52.7042,14.3989,Groß Neuendorf,7,117,203,1
1411633,1806,55,53.5929,11.8296,Bülow-Runow,7,117,203,1
1411634,1807,73,52.6464,10.4343,Groß Oesingen,7,117,203,1
1411635,1808,100,51.928,11.1164,Groß Quenstedt,7,117,203,1
1411636,1809,125,52.1207,11.3915,Groß Rodensleben,7,117,203,1
1411637,1810,55,52.9094,13.5371,Schorfheide-Groß Schönebeck,7,117,203,1
1411638,1811,45,52.5055,11.7518,Groß Schwarzlosen,7,117,203,1
1411639,1812,39,52.6878,11.8085,Groß Schwechten,7,117,203,1
1411640,1813,17,54.4032,9.7654,Groß Wittensee,7,117,203,1
1411641,1814,87,49.9052,8.4459,Groß-Gerau-Wallerstädten,7,117,203,1
1411642,1815,168,49.8667,8.9333,Groß-Umstadt (Kläranlage),7,117,203,1
1411643,1816,390,51.2606,9.7905,Großalmerode,7,117,203,1
1411644,1817,85,51.9792,11.2294,Großalsleben,7,117,203,1
1411645,1818,40,52.3667,13.3167,Großbeeren,7,117,203,1
1411646,1819,398,51.3606,10.6965,Sondershausen-Großberndten,7,117,203,1
1411647,1820,265,50.85,11.6667,Großbockedra,7,117,203,1
1411648,1821,138,51.339,13.0322,Dahlen-Großböhla,7,117,203,1
1411649,1822,224,49.0062,9.2867,Großbottwar,7,117,203,1
1411650,1823,668,50.581,11.0048,Großbreitenbach,7,117,203,1
1411651,1824,8,53.3696,7.6405,Großefehn-Strackholt,7,117,203,1
1411652,1825,18,53.6685,12.5201,Großen Luckow,7,117,203,1
1411653,1826,328,51.9489,9.2964,Großenberg,7,117,203,1
1411654,1827,3,54.3726,11.0828,Großenbrode,7,117,203,1
1411655,1829,38,52.9432,8.2105,Großenkneten-Sage,7,117,203,1
1411656,1830,270,50.5455,9.5175,Großenlüder-Kleinlüder,7,117,203,1
1411657,1832,1436,49.1129,13.1338,Großer Arber,7,117,203,1
1411658,1833,1307,49.0851,13.2801,Grosser Falkenstein,7,117,203,1
1411659,1834,913,50.8519,10.4665,Grosser Inselsberg,7,117,203,1
1411660,1835,200,51.0667,10.8333,Großfahner,7,117,203,1
1411661,1836,151,51.2151,12.1799,Großgörschen,7,117,203,1
1411662,1837,143,51.172,12.1388,Großgrimma-Deumen,7,117,203,1
1411663,1838,326,49.4067,10.7959,Großhabersdorf,7,117,203,1
1411664,1839,283,51.1155,14.1082,Großharthau,7,117,203,1
1411665,1840,490,50.8127,13.3425,Großhartmannsdorf/Speicher,7,117,203,1
1411666,1841,4,53.5928,7.3436,Großheide,7,117,203,1
1411667,1842,295,50.1791,10.9356,Großheirath-Buchenrod,7,117,203,1
1411668,1844,517,47.9411,11.9004,Feldkirchen-Westerham-Lenzmühle,7,117,203,1
1411669,1845,360,50.7833,11.3667,Großkochberg,7,117,203,1
1411670,1846,344,48.6773,12.6207,Pilsting-Bäckermühle,7,117,203,1
1411671,1847,92,51.2743,12.0517,Weißenfels-Wengelsdorf,7,117,203,1
1411672,1848,118,51.309,12.1718,Markranstädt-Großlehna,7,117,203,1
1411673,1849,408,48.8126,11.5728,Großmehring-Theißing,7,117,203,1
1411674,1850,201,51.2167,11.3,Großmonra,7,117,203,1
1411675,1851,110,49.9229,9.0904,Großostheim,7,117,203,1
1411676,1852,162,51.2573,12.5145,Großpösna-Oberholz,7,117,203,1
1411677,1853,318,49.6671,9.7888,Großrinderfeld-Ilmspan,7,117,203,1
1411678,1854,263,51.1202,13.9794,Großröhrsdorf-Kleinröhrsdorf,7,117,203,1
1411679,1855,310,50.9,14.6667,Großschönau,7,117,203,1
1411680,1856,320,50.9333,11.4833,Großschwabhausen,7,117,203,1
1411681,1857,195,51.4934,10.6918,Großwechsungen,7,117,203,1
1411682,1858,188,51.1662,10.6354,"Langensalza, Bad-Großwelsbach",7,117,203,1
1411683,1860,2,54.2276,11.0333,Grube,7,117,203,1
1411684,1861,697,50.4527,12.3538,Grünbach,7,117,203,1
1411685,1863,258,50.2667,9.1854,Gründau-Breitenborn,7,117,203,1
1411686,1864,150,50.25,9.15,Gründau-Haingründau,7,117,203,1
1411687,1865,37,52.6833,12.9667,Grünefeld,7,117,203,1
1411688,1866,95,51.5068,13.7154,Grünewalde,7,117,203,1
1411689,1867,447,50.7677,13.1505,Grünhainichen,7,117,203,1
1411690,1868,35,52.4264,13.8382,Grünheide/Mark,7,117,203,1
1411691,1869,56,53.3154,13.9339,Grünow,7,117,203,1
1411692,1870,160,49.5665,8.178,Grünstadt,7,117,203,1
1411693,1871,564,48.5912,9.6467,Gruibingen,7,117,203,1
1411694,1872,290,51.0182,13.5575,Grumbach,7,117,203,1
1411695,1873,300,51.7956,10.238,"Grund, Bad",7,117,203,1
1411696,1874,320,51.8,10.2167,"Grund, Bad (Erzbergwerk)",7,117,203,1
1411697,1875,492,48.9354,9.7364,"Gschwend, Kr. Ostalb",7,117,203,1
1411698,1876,49,51.9473,14.692,Guben,7,117,203,1
1411699,1877,220,51.1667,9.35,Gudensberg,7,117,203,1
1411700,1878,60,53.2021,11.9682,Gülitz,7,117,203,1
1411701,1879,549,50.6669,12.8548,Günsdorf,7,117,203,1
1411702,1880,243,51.2978,11.0536,Kyffhäuserland-Günserode,7,117,203,1
1411703,1881,140,51.2167,11.0833,Günstedt,7,117,203,1
1411704,1882,420,51.6464,10.981,Güntersberge,7,117,203,1
1411705,1883,444,51.6651,10.9975,Güntersberge (Gut Bärenrode),7,117,203,1
1411706,1884,475,51.6345,10.934,Güntersberge-Friedrichshöhe,7,117,203,1
1411707,1885,420,51.6463,10.981,Harzgerode-Güntersberge,7,117,203,1
1411708,1886,444,48.4878,10.2608,Günzburg,7,117,203,1
1411709,1887,45,52.7178,11.3758,Güssefeld,7,117,203,1
1411710,1888,10,53.8119,12.114,Parum,7,117,203,1
1411711,1889,15,53.7773,12.2451,Güstrow-Kluess,7,117,203,1
1411712,1891,73,51.877,8.3577,Rheda-Wiedenbrück-Lintel,7,117,203,1
1411713,1893,76,51.9,8.3667,Gütersloh (Wasserwerk),7,117,203,1
1411714,1894,15,53.9431,13.4038,Gützkow,7,117,203,1
1411715,1895,250,51.023,7.5872,Gummersbach,7,117,203,1
1411716,1897,315,51.0473,7.5017,Gummersbach-Wegescheid,7,117,203,1
1411717,1898,432,48.5307,10.3696,Gundelfingen/Donau-Peterswörth,7,117,203,1
1411718,1899,170,49.2859,9.1662,Gundelsheim,7,117,203,1
1411719,1900,450,48.4522,12.1549,Vilsheim-Münchsdorf,7,117,203,1
1411720,1901,422,49.12,10.76,Gunzenhausen,7,117,203,1
1411721,1902,413,49.1273,10.7448,Gunzenhausen/Altmühlsee,7,117,203,1
1411722,1903,290,49.6978,6.7182,Gusterath,7,117,203,1
1411723,1904,302,48.1222,8.008,Gutach im Breisgau-Bleibach,7,117,203,1
1411724,1905,500,49.4692,12.2852,Guteneck-Weidenthal,7,117,203,1
1411725,1906,550,48.1167,10,Gutenzell,7,117,203,1
1411726,1907,279,51.2048,9.5137,Guxhagen-Albshausen,7,117,203,1
1411727,1908,156,51.2,9.4833,Guxhagen-Breitenau,7,117,203,1
1411728,1909,530,48.153,12.1704,"Haag, Kreis Mühldorf",7,117,203,1
1411729,1910,547,48.0916,11.707,Putzbrunn-Solalinden,7,117,203,1
1411730,1911,56,51.5833,7.3167,Habinghorst (Augustastr.),7,117,203,1
1411731,1912,160,50.4505,8.0513,Hadamar,7,117,203,1
1411732,1913,87,51.9892,11.3008,Hadmersleben,7,117,203,1
1411733,1914,768,47.75,10.1167,Häfeliswald,7,117,203,1
1411734,1915,155,51.359,14.8609,Hähnichen,7,117,203,1
1411735,1916,68,52.35,10.1,Hämelerwald,7,117,203,1
1411736,1917,355,50.6746,12.6117,Wildenfels-Härtensdorf,7,117,203,1
1411737,1918,291,51.2976,7.4136,Hagen/Hasper Bach,7,117,203,1
1411738,1919,3,53.3841,8.6323,Bramstedt-Hagen,7,117,203,1
1411739,1920,100,51.4129,7.4895,Hagen-Fley,7,117,203,1
1411740,1921,205,51.272,7.5345,Hagen-Rummenohl,7,117,203,1
1411741,1923,113,51.3529,7.4489,Hagen-Wehringhausen,7,117,203,1
1411742,1926,28,53.4338,11.1768,Hagenow,7,117,203,1
1411743,1927,207,51.9495,10.2138,Hahausen,7,117,203,1
1411744,1928,385,49.5336,11.8019,Hahnbach,7,117,203,1
1411745,1929,567,51.8597,10.3368,Hahnenklee,7,117,203,1
1411746,1930,432,49.0343,12.7087,Haibach/Niederbayern-Recksberg,7,117,203,1
1411747,1933,1015,48.8479,13.7271,Haidmühle-Bischofsreut,7,117,203,1
1411748,1934,290,50.75,8.2,Haiger,7,117,203,1
1411749,1935,340,50.8091,8.2033,Haiger-Dillbrecht,7,117,203,1
1411750,1936,392,50.7163,8.1808,Haiger-Langenaubach,7,117,203,1
1411751,1937,525,48.3705,8.7666,Haigerloch-Weildorf,7,117,203,1
1411752,1938,464,48.3028,11.5318,Haimhausen-Ottershausen,7,117,203,1
1411753,1939,363,48.2116,12.8823,Haiming,7,117,203,1
1411754,1940,340,51.0333,8.9833,Haina (Kloster),7,117,203,1
1411755,1941,495,51.0667,8.9833,Haina (Kloster)-Löhlbach,7,117,203,1
1411756,1942,355,50.7,12.1,Hainsberg,7,117,203,1
1411757,1943,438,48.9293,10.6729,Megesheim,7,117,203,1
1411758,1944,528,48.5276,8.6526,Haiterbach,7,117,203,1
1411759,1945,116,51.9146,11.3615,Börde-Hakel-Hakeborn,7,117,203,1
1411760,1946,36,52.7864,12.8541,Hakenberg,7,117,203,1
1411761,1947,128,52.2,11.2667,Hakenstedt,7,117,203,1
1411762,1948,142,51.2975,14.5548,Malschwitz-Halbendorf/Spree,7,117,203,1
1411763,1949,111,51.9045,11.0629,Halberstadt,7,117,203,1
1411764,1950,780,47.6463,10.8073,Halblech-Trauchgau,7,117,203,1
1411765,1951,610,48.15,10.35,Halden,7,117,203,1
1411766,1952,50,52.2897,11.4225,Haldensleben,7,117,203,1
1411767,1953,462,48.3124,11.7394,Hallbergmoos-Goldach,7,117,203,1
1411768,1954,105,51.4293,12.0145,Halle-Döllnitz,7,117,203,1
1411769,1955,92,51.45,12.0333,Halle-Bruckdorf,7,117,203,1
1411770,1956,97,51.5167,11.8833,Halle-Dölau,7,117,203,1
1411771,1957,93,51.5138,11.9499,Halle-Kröllwitz,7,117,203,1
1411772,1958,81,51.4167,11.95,Halle-Planena,7,117,203,1
1411773,1959,95,51.4667,12.05,Halle-Reideburg,7,117,203,1
1411774,1960,102,51.4831,11.9671,Halle (Stadt),7,117,203,1
1411775,1961,76,51.5145,11.9552,Halle-Trotha,7,117,203,1
1411776,1962,417,51.1129,8.6276,Hallenberg,7,117,203,1
1411777,1964,328,49.9445,6.3821,Olsdorf,7,117,203,1
1411778,1965,40,51.7348,7.2048,Haltern,7,117,203,1
1411779,1967,406,51.1904,7.4325,Halver-Schwenke,7,117,203,1
1411780,1968,355,51.1851,7.4348,Halver-Schwenke (Bever),7,117,203,1
1411781,1970,8,53.5898,10.0299,Hamburg (Stadtpark),7,117,203,1
1411782,1971,44,53.577,9.903,Hamburg-Altona,7,117,203,1
1411783,1972,35,53.4793,10.2415,Hamburg-Bergedorf,7,117,203,1
1411784,1973,14,53.5598,9.9874,Hamburg-Botanischer Garten,7,117,203,1
1411785,1974,7,53.5167,9.9667,Hamburg-Ellerholzkanal,7,117,203,1
1411786,1975,11,53.6332,9.9881,Hamburg-Fuhlsbüttel,7,117,203,1
1411787,1976,3,53.55,9.7167,Hamburg-Hahnöfersand,7,117,203,1
1411788,1977,32,53.4167,9.9833,Hamburg-Harburg,7,117,203,1
1411789,1978,2,53.5,9.9833,Hamburg-Kaltehofe,7,117,203,1
1411790,1979,2,53.4213,10.1462,Hamburg-Kirchwerder,7,117,203,1
1411791,1980,35,53.6667,10.0333,Hamburg-Langenhorn,7,117,203,1
1411792,1981,4,53.4776,9.8957,Hamburg-Neuwiedenthal,7,117,203,1
1411793,1982,11,53.4667,9.8667,Hamburg-Neugraben,7,117,203,1
1411794,1983,25,53.6333,10.05,Hamburg-Ohlsdorf,7,117,203,1
1411795,1984,30,53.6667,10.0833,Hamburg-Poppenbüttel,7,117,203,1
1411796,1985,30,53.6,10.1667,Hamburg-Rahlstedt,7,117,203,1
1411797,1986,1,53.4699,10.1804,Hamburg-Reitbrook,7,117,203,1
1411798,1987,47,53.5467,9.9662,Hamburg-Sankt Pauli,7,117,203,1
1411799,1989,48,53.65,10.1833,Hamburg-Volksdorf,7,117,203,1
